SK_ID_CURR,TARGET
196411,0.031384982
196436,0.058642257
196443,0.05530511
196444,0.119448766
196446,0.03203854
196475,0.051180888
196476,0.2797112
196486,0.0042191185
196489,0.06089791
196492,0.1246733
196498,0.15021852
196500,0.003147472
196505,0.14262238
196507,0.028103009
196510,0.02747847
196514,0.023007395
196530,0.029210038
196544,0.019269692
196551,0.018149503
196578,0.016792746
196585,0.09789452
196587,0.029285297
196588,0.07176993
196594,0.09923379
196598,0.017822059
196605,0.015591798
196618,0.057828143
196619,0.04092714
196623,0.052043293
196624,0.02215326
196643,0.018478647
196649,0.039053123
196650,0.0039872737
196656,0.004939485
196663,0.281906
196667,0.13173513
196669,0.159937
196681,0.19303896
196717,0.025062738
196726,0.10687445
196728,0.006992304
196729,0.04289612
196731,0.023723578
196736,0.030815557
196738,0.009634612
196745,0.0422508
196747,0.01821874
196748,0.013041139
196753,0.019658785
196757,0.016074313
196760,0.08266411
196777,0.28003538
196788,0.042969245
196799,0.10311962
196808,0.024157796
196819,0.06874866
196825,0.035396382
196826,0.07427262
196834,0.018400809
196841,0.12473244
196847,0.101630986
196849,0.036718547
196851,0.037259676
196867,0.03874273
196884,0.010400959
196889,0.08670562
196898,0.012894622
196901,0.0019861534
196917,0.026902791
196930,0.04438466
196936,0.08219365
196956,0.015224039
196959,0.020672085
196962,0.0442399
196963,0.056348957
196971,0.03981455
196972,0.17093739
196977,0.022179402
196984,0.00834936
196985,0.3578786
197010,0.31793976
197029,0.16816054
197040,0.06628218
197058,0.107568786
197060,0.025731966
197064,0.16419856
197075,0.042469148
197083,0.15549755
197102,0.10723626
197103,0.20038939
197107,0.063195355
197129,0.054177348
197135,0.021143457
197140,0.011379891
197150,0.057422962
197152,0.044549663
197153,0.041170046
197154,0.020702211
197156,0.27011585
197166,0.023589963
197167,0.0011993896
197177,0.06548268
197178,0.031026043
197187,0.09816557
197191,0.0273974
197205,0.13012466
197206,0.15559001
197219,0.10660215
197224,0.027573146
197245,0.09708281
197246,0.043441683
197273,0.25717035
197275,0.023972012
197278,0.085120074
197288,0.04989786
197290,0.055249676
197294,0.0915764
197295,0.03105317
197311,0.019694772
197314,0.31299365
197320,0.06937938
197321,0.19977999
197324,0.21732786
197327,0.040025588
197332,0.03458516
197333,0.09124366
197335,0.03201488
197348,0.016153282
197362,0.07256181
197363,0.097011335
197368,0.01185049
197378,0.06655633
197381,0.06342502
197384,0.0123286545
197386,0.044386134
197393,0.04767614
197396,0.03835581
197400,0.0058508287
197408,0.019131633
197412,0.05539701
197413,0.18753581
197415,0.07898914
197418,0.26578772
197427,0.026544012
197443,0.111018576
197448,0.05641064
197449,0.016906075
197470,0.089857996
197478,0.04008958
197482,0.20354952
197488,0.010084197
197491,0.07620661
197495,0.045082446
197498,0.10466964
197502,0.14690883
197507,0.14126462
197509,0.110632166
197510,0.13541895
197512,0.063882746
197513,0.016450753
197524,0.067463145
197525,0.09261161
197529,0.2092969
197533,0.0035065727
197534,0.17451869
197540,0.16400385
197541,0.015248084
197559,0.007856424
197566,0.031002516
197582,0.012886431
197585,0.07778255
197587,0.19426498
197595,0.03524942
197598,0.02983537
197601,0.027480947
197603,0.04051352
197607,0.045970622
197611,0.09523758
197625,0.17703645
197631,0.021044496
197633,0.02577381
197638,0.09203995
197640,0.10883842
197644,0.009401215
197645,0.012930182
197646,0.04920654
197650,0.05165655
197657,0.059827443
197664,0.045316
197668,0.036832985
197681,0.038813684
197682,0.06291058
197693,0.037664272
197695,0.06903373
197699,0.12767187
197709,0.017146604
197711,0.06142382
197715,0.022325963
197716,0.3144171
197722,0.12497948
197728,0.038660735
197729,0.092858166
197730,0.10594336
197744,0.019522674
197768,0.026862541
197770,0.01697863
197775,0.38205093
197788,0.027703935
197795,0.029915566
197806,0.12098932
197808,0.09401394
197812,0.11565629
197813,0.008338921
197822,0.0019343568
197827,0.019598361
197828,0.07149672
197836,0.1781908
197857,0.033366993
197862,0.21002282
197872,0.04488573
197892,0.021987364
197903,0.07470965
197907,0.12123499
197908,0.08987141
197916,0.068921775
197921,0.022699684
197924,0.039073296
197930,0.04213669
197934,0.1718124
197942,0.029947985
197945,0.23665555
197958,0.033499356
197959,0.030076055
197967,0.06026689
197969,0.24621171
197978,0.1981448
197999,0.024177335
198001,0.11752621
198004,0.014286963
198007,0.011662137
198019,0.07429395
198020,0.024151726
198024,0.040062476
198026,0.255742
198038,0.038458053
198044,0.04586844
198050,0.26969573
198054,0.11367838
198055,0.0614436
198082,0.04866985
198094,0.021215485
198095,0.022953905
198099,0.097676165
198101,0.050337628
198102,0.026014317
198114,0.06470723
198125,0.049375948
198127,0.031849656
198128,0.034891907
198137,0.0038461303
198141,0.028440159
198142,0.04403246
198155,0.13340147
198179,0.046262793
198181,0.051731545
198184,0.064203024
198185,0.02375257
198186,0.04567086
198187,0.04427975
198193,0.019132867
198197,0.029432196
198209,0.0033267192
198221,0.036556628
198225,0.04612256
198229,0.13956277
198237,0.10710037
198239,0.3298791
198247,0.0010556077
198253,0.058402453
198272,0.009350796
198279,0.017793244
198282,0.015615038
198284,0.017250245
198285,0.02163388
198287,0.046301026
198294,0.034852013
198309,0.01091381
198312,0.120912634
198315,0.028530171
198323,0.08380121
198331,0.003059739
198333,0.12447383
198359,0.029317876
198370,0.014695423
198378,0.05154869
198379,0.03420982
198381,0.00557946
198383,0.0152039705
198384,0.042760484
198385,0.020748893
198420,0.09288081
198421,0.14502366
198425,0.102247685
198427,0.11446959
198429,0.06557717
198437,0.010304239
198445,0.012090295
198452,0.019074064
198454,0.007273843
198487,0.01576651
198523,0.20240407
198528,0.09721175
198530,0.30429876
198539,0.0136866905
198540,0.05108691
198547,0.017580194
198566,0.0640922
198568,0.012508533
198569,0.059500113
198595,0.012489393
198600,0.03537827
198614,0.032426015
198617,0.017377358
198619,0.2933215
198627,0.05786524
198640,0.009820226
198655,0.065377936
198664,0.101115145
198665,0.014486156
198666,0.24384376
198670,0.04838394
198673,0.2232925
198680,0.01134899
198689,0.010575896
198690,0.072401024
198702,0.008394012
198703,0.013018027
198704,0.09036731
198714,0.18415253
198715,0.44949135
198717,0.023373725
198718,0.048900496
198720,0.24587972
198721,0.020718187
198730,0.07536413
198739,0.027544888
198754,0.02710747
198761,0.09256674
198772,0.019030113
198774,0.035744447
198775,0.4076045
198779,0.049885835
198783,0.01665166
198790,0.17133246
198794,0.14935713
198798,0.1719167
198799,0.051172446
198802,0.06547469
198806,0.061045833
198847,0.045178417
198854,0.1570587
198858,0.07224644
198859,0.10964259
198865,0.044702653
198872,0.056280274
198874,0.022259489
198878,0.11711659
198883,0.11673338
198884,0.18607396
198891,0.1082755
198899,0.07261293
198907,0.114210255
198916,0.13721104
198917,0.12528281
198934,0.026913647
198937,0.0048926
198938,0.02998989
198941,0.102438726
198957,0.050307922
198966,0.030423988
198984,0.05769269
198997,0.0011540487
199001,0.16886653
199003,0.22118609
199009,0.1023847
199011,0.036021426
199013,0.035009388
199015,0.0004194801
199024,0.06700361
199026,0.09343592
199027,0.43558562
199029,0.06114956
199030,0.087485164
199041,0.011012236
199048,0.13581912
199057,0.06118471
199058,0.030249815
199062,0.04414542
199067,0.012233362
199070,0.09295093
199075,0.010488671
199076,0.015386175
199092,0.17089184
199096,0.06586629
199104,0.23459084
199114,0.033369955
199115,0.03315652
199117,0.066057496
199126,0.15550512
199131,0.08393228
199141,0.018818367
199145,0.03426895
199150,0.17953523
199151,0.03199648
199153,0.012400276
199166,0.03765565
199167,0.0511334
199177,0.24654312
199182,0.015770456
199183,0.31102487
199185,0.00333374
199212,0.029361336
199213,0.10145599
199222,0.23046543
199229,0.02858793
199230,0.014456457
199242,0.28328738
199243,0.01638906
199246,0.16988787
199247,0.0655671
199249,0.04624292
199262,0.067825876
199263,0.08425771
199275,0.007305043
199276,0.078974895
199287,0.08343299
199298,0.013715881
199304,0.14318511
199307,0.025554655
199311,0.08492537
199316,0.031751826
199320,0.16293715
199321,0.15516022
199325,0.028338458
199326,0.38375625
199327,0.07298638
199334,0.012617937
199344,0.41279358
199345,0.16299401
199352,0.08492055
199364,0.30334777
199378,0.0008744523
199379,0.048606135
199387,0.025885029
199405,0.14888845
199418,0.23393774
199424,0.14179942
199425,0.017699858
199432,0.02889298
199433,0.10928217
199442,0.45702913
199446,0.0317715
199457,0.08970725
199458,0.011033107
199477,0.037553284
199522,0.07063063
199525,0.23229669
199533,0.32678872
199536,0.084572494
199537,0.02214442
199550,0.15318549
199560,0.022823364
199564,0.2116179
199575,0.11863188
199580,0.032835156
199586,0.017998602
199597,0.0684192
199598,0.110772565
199604,0.02427957
199608,0.31033137
199609,0.08740666
199616,0.026117163
199625,0.1619954
199648,0.17286855
199650,0.019040018
199655,0.004700712
199663,0.012635665
199670,0.040692274
199673,0.091793016
199685,0.037415944
199696,0.01734416
199703,0.07812606
199704,0.039925523
199706,0.045771763
199727,0.020813609
199740,0.11841035
199746,0.08169986
199764,0.08430527
199766,0.1404613
199785,0.031976845
199786,0.03228276
199795,0.0590472
199797,0.076716036
199803,0.33524695
199804,0.15844041
199810,0.14748514
199815,0.06906504
199822,0.0964954
199824,0.07537144
199828,0.04559141
199833,0.13428453
199840,0.061960947
199844,0.18675473
199846,0.048768554
199858,0.10029192
199862,0.0450567
199865,0.065358765
199866,0.030249076
199869,0.071895294
199870,0.043255176
199871,0.021805102
199878,0.038790535
199889,0.0261634
199891,0.037472278
199898,0.025222769
199903,0.005033183
199904,0.007078694
199924,0.13861641
199950,0.03195165
199954,0.036379054
199956,0.024819467
199962,0.0788981
199965,0.1563797
199971,0.07178905
199972,0.06977035
199988,0.3291488
199995,0.11612991
199997,0.049500253
199998,0.02626403
199999,0.019761447
200011,0.11548808
200012,0.0068331975
200016,0.0074902773
200019,0.0059033544
200030,0.054753955
200031,0.111773424
200032,0.013639376
200038,0.25496054
200043,0.055801883
200044,0.083104044
200045,0.1459741
200053,0.13785742
200057,0.017530996
200061,0.021229124
200064,0.17118286
200071,0.13061313
200084,0.28387472
200085,0.03104769
200086,0.1520018
200093,0.12565006
200095,0.058220595
200105,0.047271848
200111,0.023202479
200116,0.23996098
200125,0.058962572
200126,0.022488855
200157,0.05205369
200173,0.1515009
200181,0.020681577
200185,0.041559212
200187,0.027898861
200193,0.028611835
200200,0.16410774
200202,0.036330603
200206,0.121927515
200207,0.022881405
200216,0.011150552
200229,0.0932586
200234,0.007719078
200241,0.009618255
200244,0.017509237
200258,0.06045997
200262,0.0660934
200268,0.41542476
200277,0.09821333
200286,0.006375817
200293,0.18396974
200299,0.29357815
200306,0.044392385
200335,0.021450954
200358,0.059784465
200366,0.011874631
200367,0.043438308
200370,0.033617288
200373,0.3581363
200374,0.013698746
200383,0.030385926
200387,0.04022871
200390,0.08289281
200391,0.03165966
200421,0.18931274
200437,0.031181108
200442,0.019809926
200447,0.010368494
200460,0.05047325
200463,0.14859635
200467,0.11808252
200487,0.028897457
200488,0.08875264
200490,0.057921708
200493,0.095916264
200494,0.02746352
200501,0.13480341
200506,0.045312267
200516,0.0430409
200518,0.05993356
200520,0.23073079
200523,0.06593376
200524,0.09911898
200525,0.056546573
200534,0.06515229
200538,0.07547809
200552,0.040109802
200556,0.043774188
200557,0.065190144
200567,0.02695697
200568,0.018594205
200570,0.038153287
200572,0.093177035
200576,0.010639468
200585,0.09812569
200587,0.11563614
200588,0.0699702
200593,0.16276053
200594,0.03903796
200595,0.107208006
200603,0.44926924
200615,0.05475161
200624,0.17381516
200631,0.22112118
200632,0.0067777266
200636,0.03672748
200638,0.030302925
200641,0.01578757
200650,0.083060615
200653,0.0118902065
200657,0.079295106
200668,0.034811903
200669,0.021926528
200670,0.010860541
200676,0.050343875
200697,0.015589267
200710,0.124344744
200720,0.05495538
200729,0.0033371511
200749,0.063817985
200753,0.1878033
200755,0.08394651
200756,0.049795963
200757,0.12102422
200768,0.23718056
200776,0.007848485
200799,0.17525831
200801,0.0033630354
200810,0.16522464
200823,0.04609132
200832,0.13668612
200836,0.06386853
200838,0.009958909
200864,0.22883792
200867,0.052563857
200869,0.07554075
200873,0.046802778
200876,0.06845378
200881,0.025948027
200883,0.010908469
200890,0.070232935
200895,0.041456938
200897,0.0180255
200899,0.037297007
200900,0.051232155
200907,0.08076846
200912,0.02434659
200926,0.06965576
200930,0.18823378
200971,0.013288679
200974,0.025074378
200979,0.052810397
200998,0.15372269
201008,0.12739749
201018,0.1452826
201026,0.055264704
201043,0.055461306
201049,0.019543208
201050,0.07085797
201061,0.060334764
201062,0.044974163
201072,0.035986573
201076,0.04895141
201077,0.02559946
201081,0.12419694
201084,0.107108824
201089,0.0723729
201092,0.009234134
201109,0.08093023
201110,0.06505205
201116,0.0045935214
201122,0.12669677
201135,0.18202902
201143,0.028547622
201153,0.013596193
201159,0.12612684
201165,0.02775526
201187,0.06382236
201197,0.041866064
201218,0.15331762
201219,0.065645054
201231,0.031374972
201234,0.006610772
201243,0.018602056
201246,0.071609944
201254,0.0014074148
201256,0.030967474
201262,0.34543
201263,0.12044305
201272,0.21169694
201273,0.012207943
201281,0.039743397
201290,0.046221543
201294,0.0645187
201296,0.0045315046
201320,0.0036260085
201332,0.017682498
201342,0.11259145
201343,0.057348736
201347,0.041300263
201350,0.01784176
201351,0.18284957
201362,0.4181089
201363,0.023992253
201368,0.14741848
201373,0.01361231
201375,0.030846147
201378,0.049793895
201386,0.17077264
201387,0.009529495
201390,0.44744626
201393,0.08500001
201409,0.033764064
201442,0.12497232
201444,0.18396549
201447,0.25511625
201451,0.008422606
201474,0.20971268
201481,0.04212403
201491,0.009194328
201498,0.020573769
201499,0.14414516
201501,0.077432774
201502,0.015235968
201516,0.05061139
201517,0.00989983
201524,0.046086956
201526,0.5318736
201528,0.013898399
201532,0.044236302
201543,0.37506714
201544,0.035114557
201546,0.08888623
201552,0.06708137
201554,0.16023551
201556,0.038036548
201557,0.044912282
201559,0.067459464
201575,0.005671739
201592,0.17234197
201593,0.20031118
201600,0.06190392
201630,0.119795196
201631,0.042297505
201635,0.0058798026
201638,0.038470928
201642,0.02185538
201645,0.0027342194
201660,0.029711036
201663,0.06850362
201665,0.002906767
201674,0.009318475
201675,0.0029327283
201677,0.07721257
201688,0.19992311
201698,0.07638099
201706,0.025861893
201709,0.014958696
201710,0.0907894
201718,0.056330808
201720,0.082126684
201727,0.08491625
201730,0.023769876
201732,0.04464757
201733,0.08682656
201736,0.05630237
201738,0.009440155
201744,0.24607243
201747,0.098712265
201751,0.21011378
201766,0.15846631
201777,0.018239988
201778,0.06490073
201785,0.4655021
201804,0.09597049
201808,0.1999567
201813,0.21172169
201815,0.00834931
201820,0.044496313
201825,0.023879098
201830,0.011086168
201838,0.020156136
201839,0.17049018
201845,0.06304648
201849,0.009553974
201850,0.029841837
201853,0.01705801
201856,0.12641999
201873,0.060884852
201875,0.00511636
201906,0.024615172
201907,0.09671602
201908,0.07229219
201909,0.063176654
201911,0.12795113
201927,0.030859934
201928,0.06887141
201937,0.0067237914
201943,0.024951505
201946,0.02805919
201948,0.0068019177
201949,0.08944883
201955,0.014250082
201962,0.07210282
201977,0.027777737
201996,0.0065656235
201997,0.054313432
202004,0.12202049
202005,0.013337234
202006,0.08444066
202010,0.0067188446
202020,0.058128007
202029,0.48885745
202033,0.03577534
202034,0.054808784
202040,0.13569611
202045,0.008430347
202048,0.014607472
202055,0.012741709
202058,0.08318964
202062,0.03331769
202073,0.17201105
202078,0.08403622
202079,0.08244312
202080,0.10688551
202085,0.090143435
202090,0.028453639
202092,0.15764412
202114,0.02506516
202124,0.025289921
202133,0.07257142
202136,0.058035996
202150,0.019663105
202156,0.0053779576
202159,0.041465864
202165,0.024254132
202167,0.14126445
202168,0.035405297
202169,0.07923207
202170,0.03578503
202204,0.025463372
202209,0.007649337
202216,0.097044304
202220,0.11145074
202228,0.015631171
202229,0.014335009
202231,0.06148171
202232,0.00703546
202234,0.09974509
202252,0.119849965
202253,0.039046083
202272,0.065566145
202273,0.02214459
202292,0.0025079565
202300,0.052537125
202302,0.025896031
202311,0.02398507
202316,0.016980948
202318,0.09851852
202324,0.1173474
202343,0.050391007
202344,0.03068073
202349,0.032747727
202351,0.049825877
202355,0.009453688
202379,0.19359781
202407,0.005612005
202409,0.11430538
202410,0.035051353
202422,0.0704511
202423,0.15388672
202435,0.029731318
202437,0.20615353
202438,0.05158527
202439,0.13267599
202441,0.0639393
202444,0.01340509
202446,0.053258356
202450,0.09546115
202455,0.034721863
202457,0.031070745
202461,0.13908325
202463,0.11266136
202473,0.013913522
202478,0.0673358
202484,0.21098967
202490,0.021786943
202491,0.017826408
202492,0.3970038
202497,0.12283813
202508,0.07672684
202509,0.13873088
202510,0.013729718
202511,0.05600412
202514,0.0069571245
202524,0.016844599
202527,0.114565894
202547,0.04661801
202554,0.0059890295
202557,0.059043903
202568,0.14027397
202573,0.020005845
202587,0.010597902
202599,0.030766608
202610,0.09905596
202613,0.031136328
202618,0.12781535
202621,0.018811505
202645,0.025609804
202646,0.01994598
202649,0.09940277
202653,0.047309898
202655,0.01940321
202656,0.015119299
202659,0.058065318
202661,0.053650837
202681,0.058760148
202688,0.10675578
202691,0.0019859285
202692,0.0010127318
202697,0.505929
202698,0.1425741
202717,0.11437734
202720,0.027828654
202724,0.034002338
202725,0.029633233
202734,0.19228305
202740,0.0058114044
202743,0.024289496
202746,0.013452623
202760,0.0325524
202761,0.021476379
202765,0.043628596
202769,0.03168066
202785,0.04429537
202793,0.11805196
202796,0.05171722
202805,0.014764542
202816,0.0408991
202823,0.2653581
202825,0.01808761
202829,0.015389153
202830,0.16503803
202848,0.18285494
202861,0.06262738
202862,0.15082927
202863,0.06644559
202879,0.13325332
202889,0.028565113
202894,0.17128599
202895,0.030643519
202897,0.019262703
202899,0.018762441
202900,0.09058082
202907,0.054240357
202927,0.13327464
202945,0.02194764
202951,0.00749516
202955,0.026664855
202960,0.015767058
202967,0.05966532
202972,0.05349909
202982,0.10557938
202993,0.0202167
202996,0.01761381
202998,0.005912167
203008,0.020355104
203026,0.12250624
203038,0.043007527
203044,0.054582983
203054,0.022066493
203070,0.38871315
203075,0.012200654
203082,0.05912697
203089,0.04272982
203090,0.014081934
203098,0.21588522
203108,0.07629083
203109,0.03422765
203113,0.06410018
203123,0.030935008
203124,0.0025757304
203128,0.018795816
203129,0.29351604
203131,0.18823573
203142,0.10263076
203154,0.04019755
203175,0.066381775
203176,0.09165457
203183,0.028563468
203185,0.02178931
203195,0.12725174
203201,0.15226209
203205,0.05767592
203218,0.07621311
203241,0.031439755
203244,0.119872466
203245,0.063114114
203253,0.50277823
203259,0.049673993
203264,0.17852387
203276,0.046993684
203283,0.03509112
203286,0.006027006
203288,0.15133972
203290,0.035555024
203298,0.09838729
203300,0.031643044
203312,0.07939016
203318,0.021135127
203331,0.11906993
203337,0.0019542417
203339,0.046124227
203344,0.006055131
203348,0.14277597
203349,0.003194675
203350,0.018274626
203358,0.30440608
203366,0.02970947
203371,0.033842165
203377,0.096192636
203399,0.030080862
203402,0.044081468
203407,0.6481354
203410,0.026288634
203421,0.09559293
203428,0.02581603
203431,0.30043948
203433,0.118486755
203459,0.036822103
203460,0.1454443
203462,0.07747939
203470,0.031387545
203475,0.20308186
203476,0.016492853
203496,0.1485267
203518,0.015291599
203547,0.04258021
203549,0.011996467
203550,0.010098839
203552,0.0038848713
203561,0.034026843
203564,0.14472874
203567,0.027398603
203575,0.026305456
203590,0.04740956
203591,0.011870748
203605,0.15178643
203606,0.048074488
203640,0.024223695
203643,0.42505068
203647,0.087046474
203648,0.017275201
203669,0.027099112
203671,0.0074011786
203692,0.030772164
203695,0.09715097
203706,0.01909653
203713,0.05852665
203730,0.024710512
203736,0.0735437
203745,0.05962895
203751,0.060475897
203753,0.03369631
203755,0.029277686
203762,0.14815643
203769,0.063939914
203774,0.04683972
203796,0.0338161
203799,0.025357224
203806,0.036370214
203807,0.0724164
203810,0.019356677
203816,0.03258877
203821,0.29831436
203822,0.011623069
203850,0.10075586
203854,0.024758989
203862,0.043712273
203868,0.051305644
203869,0.06367127
203870,0.021356994
203876,0.01689027
203878,0.049734607
203889,0.04568624
203897,0.009542471
203905,0.1730625
203914,0.08494395
203915,0.14104035
203950,0.0310016
203956,0.03538791
203957,0.036921926
203973,0.036841072
203975,0.0047504203
203980,0.029416254
203997,0.072255
204001,0.08720646
204008,0.061764948
204017,0.07524935
204020,0.02768699
204021,0.048204675
204026,0.0683238
204027,0.011556395
204043,0.0058441176
204047,0.024416978
204055,0.04752462
204059,0.025180187
204060,0.116531566
204061,0.007480889
204073,0.064214
204076,0.06141677
204086,0.05962686
204088,0.060913205
204102,0.17500243
204116,0.05493724
204117,0.027261294
204121,0.12913205
204129,0.02002541
204139,0.21331614
204148,0.024355922
204149,0.029123329
204175,0.0141529655
204181,0.11085978
204183,0.03225554
204187,0.088818304
204193,0.10219983
204194,0.059298113
204195,0.014184983
204196,0.13172248
204202,0.07771366
204206,0.003145049
204207,0.1606032
204214,0.028567659
204222,0.06387346
204226,0.0068523423
204227,0.1107095
204228,0.035164222
204231,0.049858887
204232,0.22581188
204235,0.17100713
204237,0.003657578
204239,0.034557927
204242,0.020132644
204254,0.010424037
204255,0.09726983
204259,0.01062236
204268,0.0076227714
204280,0.003957619
204282,0.103890575
204307,0.007945417
204314,0.09213964
204318,0.09934441
204321,0.046077583
204330,0.00961002
204335,0.053939614
204339,0.22957829
204344,0.024030281
204350,0.13536206
204371,0.0090921745
204372,0.06362937
204374,0.041335847
204383,0.069460824
204392,0.12366875
204403,0.006776224
204409,0.0028549347
204416,0.03198232
204417,0.041441433
204437,0.08358331
204440,0.011381914
204445,0.02372317
204446,0.12106722
204449,0.15007183
204468,0.07189874
204504,0.11584419
204506,0.010106106
204536,0.037962038
204539,0.15146963
204601,0.02362931
204614,0.031649787
204616,0.18364447
204618,0.077884935
204623,0.030129828
204630,0.08030545
204636,0.011960078
204639,0.0016479965
204642,0.1381175
204644,0.024606312
204648,0.010742224
204662,0.02690342
204673,0.018569175
204674,0.34614816
204681,0.009376481
204682,0.026542787
204683,0.14807978
204689,0.05512474
204690,0.17914324
204707,0.043555565
204728,0.09926877
204736,0.13023289
204740,0.026253223
204749,0.056671605
204756,0.04880104
204771,0.025671154
204778,0.014948021
204808,0.027909072
204822,0.2561843
204827,0.17673504
204831,0.07825513
204836,0.042051025
204837,0.0045551816
204843,0.036114413
204846,0.006885737
204847,0.019153016
204850,0.044761285
204852,0.008620949
204854,0.0178098
204856,0.22318645
204857,0.091171585
204863,0.18723476
204870,0.004174698
204885,0.062300265
204895,0.054414727
204905,0.05800604
204911,0.12194735
204927,0.05891302
204929,0.12566262
204941,0.046470717
204959,0.041126415
204962,0.16131131
204965,0.30322742
204970,0.11633769
204971,0.035546467
204972,0.2127632
205000,0.05032654
205011,0.03471836
205013,0.021587975
205014,0.3843176
205019,0.025020223
205043,0.0471436
205045,0.15852465
205054,0.00864238
205066,0.05184398
205069,0.14713946
205070,0.032075
205071,0.12069027
205073,0.058420382
205077,0.038634755
205078,0.06515647
205088,0.019621242
205104,0.029178306
205107,0.0376238
205117,0.042290375
205118,0.012693681
205128,0.071324594
205134,0.009612357
205140,0.02957409
205141,0.15447837
205142,0.0020427357
205153,0.39488223
205158,0.026948486
205169,0.010418816
205170,0.066353485
205183,0.014110004
205184,0.020776493
205197,0.022468476
205199,0.045181483
205204,0.011766809
205208,0.017906364
205209,0.01068457
205210,0.042951256
205216,0.04927886
205219,0.2725126
205222,0.103358254
205225,0.028502941
205235,0.09968779
205236,0.036323074
205241,0.010275064
205244,0.04926627
205251,0.057829298
205252,0.1536322
205258,0.0377652
205262,0.084077604
205264,0.012457095
205274,0.3169036
205277,0.057653327
205281,0.03051505
205306,0.008972301
205307,0.13416028
205323,0.025060372
205336,0.3391151
205337,0.36418903
205360,0.09582924
205363,0.026212966
205365,0.04339746
205367,0.21491309
205368,0.01444274
205375,0.012332795
205403,0.08379316
205411,0.06041711
205415,0.050458908
205429,0.057352208
205434,0.08391146
205445,0.013634795
205463,0.04509538
205471,0.06073834
205472,0.19007088
205479,0.094951
205480,0.052158613
205493,0.197066
205503,0.09667461
205508,0.03248927
205524,0.07259349
205525,0.0267622
205526,0.016882276
205533,0.034585077
205542,0.008252024
205545,0.09775232
205552,0.028595114
205561,0.096665606
205563,0.021634491
205564,0.085178934
205565,0.019296577
205566,0.017162442
205569,0.0329723
205579,0.05040746
205585,0.18676795
205587,0.009301515
205588,0.008567078
205591,0.03488645
205594,0.3139129
205600,0.05644371
205608,0.015481246
205613,0.011091014
205618,0.16430447
205619,0.0026169727
205623,0.003414216
205627,0.346025
205628,0.11278551
205635,0.015237062
205638,0.030891044
205640,0.11436686
205641,0.13677582
205642,0.19472717
205643,0.03300471
205646,0.01045443
205655,0.15064208
205672,0.08777011
205678,0.018246878
205681,0.0050550364
205682,0.00449854
205690,0.0073970286
205693,0.040651426
205695,0.041071504
205724,0.007734777
205738,0.02435229
205741,0.043334655
205744,0.07530485
205750,0.0066243387
205751,0.085321315
205752,0.0061431
205766,0.03563533
205773,0.069419056
205775,0.047742534
205776,0.018786926
205789,0.09654621
205793,0.04836637
205797,0.009370915
205798,0.017414004
205802,0.007784266
205806,0.043787573
205807,0.015661135
205815,0.051479015
205819,0.03176442
205821,0.010383585
205822,0.07406671
205831,0.049424298
205832,0.035370294
205836,0.03463336
205843,0.100238666
205862,0.019286094
205863,0.046559975
205866,0.084223494
205873,0.05387518
205877,0.041009508
205879,0.030168591
205880,0.0061226627
205886,0.19522367
205898,0.13918874
205903,0.021097457
205907,0.047616843
205908,0.1263623
205909,0.021503622
205930,0.01615764
205931,0.029514262
205932,0.032015383
205951,0.014794384
205957,0.34815305
205960,0.025008028
205987,0.118212014
205994,0.45287964
205995,0.033432897
206006,0.02567766
206007,0.044195957
206013,0.011532855
206020,0.0035485362
206030,0.0042357002
206035,0.005074728
206038,0.003800699
206039,0.07583682
206061,0.0085986825
206066,0.1437186
206068,0.16045667
206071,0.06708134
206076,0.08626866
206077,0.051162526
206091,0.0038113915
206097,0.09725335
206101,0.10963163
206145,0.05707994
206147,0.026900936
206163,0.037773587
206171,0.044786233
206173,0.15721738
206174,0.25189915
206197,0.028000785
206198,0.118409306
206209,0.011456709
206211,0.049050476
206213,0.016611006
206246,0.28025332
206252,0.032808203
206253,0.18727586
206254,0.057793487
206257,0.11790695
206270,0.01700816
206283,0.0057589468
206290,0.036590423
206291,0.021116944
206292,0.23889846
206307,0.05161068
206315,0.0133034745
206319,0.14910346
206324,0.13017
206326,0.115917586
206338,0.074851744
206339,0.021521317
206354,0.019622922
206359,0.033957336
206374,0.09355757
206377,0.03771627
206395,0.0803525
206403,0.020852648
206410,0.1998484
206413,0.030195933
206414,0.025937555
206418,0.13131079
206424,0.03762133
206427,0.046587657
206428,0.04071431
206429,0.025710452
206430,0.048905876
206447,0.017638603
206451,0.042011548
206465,0.11600398
206477,0.2383889
206484,0.094461225
206497,0.008755634
206517,0.03594934
206533,0.025884513
206542,0.16975008
206557,0.03542031
206563,0.026364464
206564,0.2029588
206565,0.008664896
206582,0.04479515
206593,0.18973543
206605,0.19532385
206606,0.014570954
206621,0.025963677
206639,0.036749996
206640,0.049738877
206641,0.022066317
206645,0.063961096
206656,0.0521422
206666,0.07253907
206679,0.057815958
206681,0.01728154
206684,0.027996404
206686,0.010127108
206687,0.030873815
206697,0.085084476
206700,0.029075991
206702,0.084350415
206703,0.012680999
206708,0.061613876
206710,0.066506684
206721,0.06998481
206723,0.112164
206735,0.060812652
206739,0.054562073
206742,0.02465074
206744,0.24615726
206747,0.23821639
206752,0.015248386
206774,0.004984769
206776,0.27383325
206792,0.007502016
206799,0.21203156
206805,0.06088181
206806,0.12807572
206809,0.038829077
206812,0.06264987
